appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,owners_variance,players_forever,players_forever_variance,players_2weeks,players_2weeks_variance,average_forever,average_2weeks,median_forever,median_2weeks,price
4850,Cossacks: Back to War,GSC Game World,GSC World Publishing,68,949,121,88,191407,13481,134308,11293,4469,2060,2397,695,372,578,499
416450,Emporea: Realms of War and Magic,Pixel Federation,Pixel Federation,17,233,143,61,167574,12614,97069,9601,747,1034,1236,1796,18,1796,0
373770,LiEat,△○□× (Miwashiba),AGM PLAYISM,95,2131,75,97,173284,12827,85153,8992,4220,2002,165,153,112,229,299
304410,Hexcells Infinite,Matthew Brown,Matthew Brown,97,1741,52,97,186194,13296,84656,8966,3724,1880,1966,260,560,230,499
23380,Gyromancer,"Square Enix, PopCap Games, Inc.",Square Enix,10,116,103,66,185449,13269,47169,6693,0,0,467,0,104,0,599
200550,Dungeons - The Dark Lord,Realmforge Studios,Kalypso Media Digital,3,59,102,38,181477,13126,59582,7522,0,0,199,0,56,0,1999
437900,Party Jousting,vikingfabian.com,vikingfabian.com,74,523,52,90,191407,13481,112461,10334,1540,2133,84,15,7,30,0
614570,Dishonored: Death of the Outsider,Arkane Studios,Bethesda Softworks,57,2132,402,82,196124,13646,117923,10582,5710,2328,816,355,565,88,2999
340460,Spartans Vs Zombies Defense,YFC games,YFC games,6,322,402,44,179491,13054,69512,8125,0,0,66,0,26,0,0
603370,Western FPS,Narayan Games,Dark Light Studio,37,72,23,74,179491,13054,170553,12725,0,0,390,0,392,0,99
250740,Ragnarok Online - Free to Play - European Version,,,45,254,65,79,184208,13225,76464,8521,1465,1434,134,1,3,2,0
334070,Hektor,Rubycone,Rubycone,21,564,313,66,189173,13402,111468,10288,2234,1456,194,195,179,227,999
452780,RuneScape: Idle Adventures,Hyper Hippo Games,Hyper Hippo Games,13,428,323,56,186938,13322,145976,11773,0,0,1237,0,98,0,0
283330,Desert Thunder,"Brainbox Games, Hip Games","KISS ltd, Funbox Media Ltd",3,73,129,53,182718,13171,14895,3761,0,0,1844,0,9,0,299
286440,Rover Rescue,Pointscape,KISS ltd,4,31,45,60,179491,13054,6703,2523,0,0,314,0,7,0,499
45750,Lost Planet 2,"CAPCOM CO., LTD.",Capcom,23,850,434,65,194883,13602,139273,11500,2989,2068,578,81,186,111,1999
470260,Event[0],Ocelot Society,Ocelot Society,47,1152,281,78,189421,13411,69761,8139,747,1034,196,99,138,99,1999
438270,Learn Japanese To Survive! Hiragana Battle,Sleepy Duck,Sleepy Duck,89,1081,69,94,180980,13108,118667,10615,1738,1284,211,95,46,150,699
673070,The Ranger: Lost Tribe,Leiting Interactive,Leiting Interactive,57,174,32,84,178001,13000,94338,9465,1510,1477,28,6,1,7,0
473690,Absolver,Sloclap,Devolver Digital,23,4977,2486,66,183463,13198,178498,13018,6951,2569,942,377,477,83,2999
226580,F1 2014,Codemasters,Codemasters,41,1035,298,77,177505,12982,145479,11753,4469,2060,1838,150,475,127,2999
341940,Hatred,Destructive Creations,Destructive Creations,43,4618,1284,78,188924,13393,172291,12790,3476,1816,277,51,132,69,699
405900,Disgaea PC /  PC,"Nippon Ichi Software, Inc.","NIS America, Inc.",68,1939,256,88,184456,13234,142997,11652,5710,2328,1073,209,185,93,1499
367580,Hook,"Maciej Targoni, Wojciech Wasiak",Maciej Targoni,97,5895,167,97,176512,12946,132322,11209,2234,1456,116,8,67,10,99
253410,Ravensword: Shadowlands,Crescent Moon Games,Crescent Moon Games,7,213,236,55,185201,13260,27308,5092,0,0,84,0,18,0,699
491080,BoneBone: Rise of the Deathlord,Vladis Fire,Vladis Fire,21,229,124,47,182966,13180,163602,12463,2241,1791,220,199,210,233,199
321840,Rising Angels: Reborn,IDHAS Studios,Sekai Project,47,465,115,80,193890,13568,62313,7692,770,1508,114,201,10,201,0
250340,Blockland,"Eric Hartman, Ben Garney, Anthony Rotondo",Blockland LLC,32,3592,1352,68,198855,13740,175022,12891,2483,1535,1893,228,149,203,999
536410,Greenwood the Last Ritual,AO2Game,AO2Game,30,37,15,78,174029,12854,163850,12473,0,0,212,0,210,0,299
258910,Citizens of Earth,Eden Industries,ATLUS USA,39,221,68,88,192648,13524,58589,7459,725,1420,330,1,280,1,1499
351790,Invisible Apartment,"Milan Kazarka, Jeroen van Oosten",Vysoko Anime Production,30,286,115,71,178001,13000,62313,7692,740,1449,23,41,5,41,0
540840,Lara Croft GO,Square Enix Montréal,Square Enix,82,666,55,93,176512,12946,43693,6442,13654,3601,230,96,150,65,999
562650,Cube Master,Zebatuq,Obidak Software,6,15,19,40,181477,13126,148707,11883,740,1449,209,137,211,137,99
42980,Victoria I Complete,Paradox Development Studio,Paradox Interactive,27,82,36,69,180235,13082,45680,6586,2220,2510,213,2,11,3,999
534290,Cursed Castilla (Maldita Castilla EX),"Locomalito, Gryzor87",Abylight Studios,62,219,33,97,188676,13384,35501,5806,2234,1456,136,79,61,103,1199
587050,Mouse in Lab,,,5,47,65,51,174277,12864,122143,10769,1887,1651,193,165,210,185,99
348670,Immune - True Survival,vidiludi games and entertainment,vidiludi games and entertainment,15,855,586,60,166085,12558,131825,11188,1465,1434,295,74,101,97,49
363930,Dead Age,Silent Dreams,Headup Games,52,2275,475,85,198358,13723,100793,9783,3724,1880,520,360,184,350,1499
371670,Rolling Sun,Mystik'Art,Mystik'Art,11,334,290,51,175270,12900,128846,11061,0,0,193,0,195,0,49
255280,1954 Alcatraz,"Daedalic Entertainment, Irresponsible Games",Daedalic Entertainment,33,590,217,71,172539,12799,67774,8022,1490,1189,232,57,156,70,999
383180,Dead Island: Riptide Definitive Edition,Techland,Deep Silver,23,523,268,66,185697,13278,98310,9662,3476,1816,419,126,178,131,1999
603570,Cowboy zombie,,,41,78,23,89,172788,12808,153175,12060,725,1420,206,2,210,2,99
600450,Shoot Paint,DGames,Lestyo,13,38,28,40,172788,12808,145728,11763,725,1420,287,3,301,3,99
375680,Apartment 666,I Need Play,I Need Play,2,97,200,38,177505,12982,153672,12079,755,1044,241,139,244,139,99
508790,Flat Heroes,Parallel Circles,"Parallel Circles, Deck13",71,213,25,100,196372,13654,27557,5116,1132,1279,69,26,20,27,799
575510,Sakura Agent,Winged Cloud,Winged Cloud,33,218,79,78,168319,12642,55113,7234,1099,1241,198,74,119,91,999
11360,Chains,2DEngine.com,Meridian4,37,417,139,74,186690,13314,51638,7003,770,1508,93,1,18,1,499
61310,Fractal: Make Blooms Not War,Cipher Prime Studios,Cipher Prime Studios,37,135,43,74,190414,13446,69016,8096,0,0,59,0,16,0,699
285090,Robowars,N-Game Studios,"Lace Games, KISS ltd",6,104,123,8,179491,13054,113951,10402,2483,1535,203,152,189,189,1499
6010,Indiana Jones and the Fate of Atlantis,LucasArts,"LucasArts, Lucasfilm, Disney Interactive",92,532,26,95,183711,13207,108241,10138,1738,1284,381,8,121,12,599
455910,STAR WARS: Rogue Squadron 3D,"Factor 5, LucasArts","LucasArts, Lucasfilm, Disney Interactive",33,432,153,73,185201,13260,80684,8753,1451,2009,114,44,27,51,999
260750,Neighbours from Hell Compilation,JoWooD Vienna,THQ Nordic,95,1320,44,97,183959,13216,76960,8549,3019,2089,92,34,47,56,999
298900,Space Hulk: Deathwing,Streum On Studio,Focus Home Interactive,10,2914,2628,53,181477,13126,171546,12762,8689,2872,453,77,255,56,3999
260770,Neighbours from Hell 2,,,,0,0,0,183959,13216,45680,6586,1887,1651,116,144,29,137,0
232050,Eador. Masters of the Broken World,Snowbird Games,Snowbird Games,24,984,468,66,183959,13216,135797,11355,993,971,2542,740,350,838,1999
459220,Halo Wars: Definitive Edition,"Ensemble Studios, Behaviour Interactive, 343 Industries",Microsoft Studios,71,1766,201,89,180980,13108,145231,11743,7448,2659,592,238,255,239,1999
300380,Road Redemption,"Pixel Dash Studios, EQgames",,57,3591,662,83,169064,12670,155161,12138,6206,2428,522,119,145,93,1399
33610,Broken Sword 3 - the Sleeping Dragon,Revolution Software Ltd,Revolution Software Ltd,9,150,141,50,169560,12688,47666,6728,740,1449,232,681,29,681,599
512450,BitRay2,Lagun Victor,Lagun Victor,45,57,15,84,169809,12698,165092,12520,770,1508,283,343,271,343,99
345240,SHOGUN: Total War - Collection,Creative Assembly,SEGA,45,167,43,82,180732,13100,44190,6478,2241,1791,455,56,59,85,999
672640,War Robots VR: The Skirmish,Pixonic,Pixonic,52,309,64,82,172291,12790,97565,9625,1510,1477,23,7,8,8,0
390880,Redemption: Eternal Quest,SimProse Studios,SimProse Studios,11,40,33,53,174526,12873,161616,12388,0,0,210,0,210,0,199
257120,Not The Robots,2DArray,tinyBuild,47,430,104,80,172291,12790,88876,9187,1132,1279,146,44,108,46,999
282560,RollerCoaster Tycoon World,Nvizzio Creations,"Atari, RCTO Productions",1,1149,3337,26,178746,13027,166333,12567,3227,1750,732,77,253,81,1499
246700,Strike Vector,Ragequit Corporation,Ragequit Corporation,24,1584,762,68,179739,13063,126612,10965,0,0,134,0,51,0,1199
294810,BlazBlue: Continuum Shift Extend,Arc System Works,"H2 Interactive Co., Ltd.",82,920,71,93,187435,13340,99303,9711,2979,1682,475,198,160,274,1999
293840,Cult of the Wind,North of Earth,North of Earth,9,220,213,74,179242,13045,31529,5472,740,1449,16,1,6,1,999
772540,Battle Royale Trainer,Trickjump Games Ltd,Trickjump Games Ltd,12,584,473,54,178249,13009,176512,12946,61072,7615,215,94,129,42,499
340170,FINAL FANTASY TYPE-0 HD,Square Enix,Square Enix,17,1378,862,60,180484,13091,134308,11293,1510,1477,661,109,112,119,2999
385560,Shadow Complex Remastered,ChAIR Entertainment,Epic Games,59,486,81,85,181477,13126,71995,8268,770,1508,282,38,211,38,1499
462770,Pyre,Supergiant Games,Supergiant Games,74,3292,344,90,178994,13036,135549,11345,6206,2428,450,158,264,83,1999
383230,Dungeon Souls,"Lamina Studios, Mike Studios",Black Shell Media,39,1317,398,82,173532,12836,101041,9795,2483,1535,436,41,181,44,1299
33950,Fish Fillets 2,Altar Games,Bohemia Interactive,33,146,54,96,183463,13198,17626,4091,0,0,110,0,11,0,499
508670,Aircraft War X,Mystic Games,Mystic Games,11,267,221,52,178001,13000,159134,12292,0,0,229,0,219,0,299
328500,Potatoman Seeks the Troof,Pixeljam,Pixeljam,35,370,127,81,169312,12679,73733,8368,745,841,304,6,320,6,99
212030,Kung Fu Strike - The Warrior's Rise,Qooc Software,Digital Tribe,47,771,192,80,173532,12836,74726,8424,1451,2009,190,169,57,267,999
253110,The Cat Lady,Harvester Games,Screen 7,86,3171,216,93,170553,12725,103524,9915,993,971,355,305,180,383,999
435060,GameLooper,GameLooper,GameLooper,30,180,71,71,186938,13322,116433,10515,0,0,32,0,4,0,0
418650,Space Pirate Trainer,I-Illusions,I-Illusions,95,1617,64,96,176263,12937,143990,11693,14399,3698,360,39,108,23,1499
221540,DG2: Defense Grid 2,Hidden Path Entertainment,505 Games,49,1483,340,80,160871,12359,135549,11345,3736,2312,986,297,312,151,1499
218410,Defender's Quest: Valley of the Forgotten (DX edition),"Level Up Labs, LLC",Level Up Labs,95,2547,88,96,191159,13472,143493,11673,740,1449,955,47,426,47,1499
233550,Another World  20th Anniversary Edition,"Eric Chahi, DotEmu",The Digital Lounge,54,1084,211,86,167326,12604,71002,8211,747,1034,64,80,34,80,999
322920,theHunter: Primal,"Expansive Worlds, Avalanche Studios","Expansive Worlds, Avalanche Studios",14,2224,1580,59,164595,12501,131577,11178,1490,1189,980,92,205,144,999
269770,Secrets of Grindea,Pixel Ferrets,Pixel Ferrets,89,3133,184,94,168071,12632,162857,12435,5213,2225,890,121,518,86,1499
532840,CAYNE,THE BROTHERHOOD,THE BROTHERHOOD,47,724,172,80,174774,12882,80932,8767,1132,1279,75,46,26,90,0
593290,Moccasin,YarGri,YarGri,11,68,59,60,174277,12864,155906,12167,740,1449,215,4,210,4,99
15520,AaAaAA!!! - A Reckless Disregard for Gravity,"Dejobaan Games, LLC","Dejobaan Games, LLC",54,535,103,83,170057,12707,123633,10835,0,0,105,0,45,0,669
292500,Kero Blaster,Studio Pixel,AGM PLAYISM,82,449,35,96,176512,12946,43693,6442,1451,2009,223,85,158,169,999
452710,Realities,realities.io,realities.io,47,149,37,80,179987,13072,76712,8535,747,1034,34,697,10,697,0
485580,24 HOURS,MysticGames,MysticGames,5,287,376,40,173284,12827,151686,12001,740,1449,239,195,221,195,299
607260,McOsu,McKay,McKay,71,840,96,89,163602,12463,145976,11773,9682,3032,186,314,6,28,0
255300,Journey of a Roach,"Koboldgames, Daedalic Entertainment",Daedalic Entertainment,65,888,122,88,169809,12698,66037,7919,733,1014,184,79,113,79,999
296490,GemCraft - Chasing Shadows,Game in a Bottle,Armor Games Studios,92,1904,80,95,168567,12651,131329,11167,4220,2002,2792,1112,355,1009,999
555260,The Butterfly Sign: Human Error,"Quantum Phoenix Studio, Dennis Esie",Quantum Phoenix Studio,15,46,31,64,173284,12827,158885,12283,725,1420,245,31,241,31,499
260210,Assassins Creed Liberation HD,Ubisoft Sofia,Ubisoft,14,858,620,57,178498,13018,107248,10092,993,971,571,63,192,64,1999
243450,Urban Trial Freestyle,Tate Multimedia,Tate Multimedia,49,1153,266,83,189421,13411,140514,11551,770,1508,160,624,80,624,699
388160,Project Druid - 2D Labyrinth Explorer-,Cemil Tasdemir,Back To Basics Gaming,1,18,59,16,163354,12454,5710,2328,0,0,403,0,5,0,99
574810,Fight or Die,Vyacheslav Shilikhin,Vyacheslav Shilikhin,8,26,28,47,183959,13216,177256,12973,0,0,223,0,211,0,50
490940,Darconika: The Cube of Soul,Viktor Lazarev,Dagestan Technology,6,64,77,46,178994,13036,144983,11733,745,841,206,205,210,205,399
385400,Weapons Genius,JDM4iK,JDM4iK,5,380,496,47,167326,12604,33515,5642,2220,2510,64,23,23,31,499
6300,Dreamfall: The Longest Journey,Funcom,Funcom,62,502,76,85,165092,12520,60078,7553,745,841,532,229,174,229,1999
703950,Just Fishing,Just Fishing LLC,Just Fishing LLC,33,301,107,73,167574,12614,143990,11693,6703,2523,173,219,20,228,0
463040,Experience,Hipix Studio,Dagestan Technology,8,61,64,33,159382,12302,132818,11230,0,0,233,0,210,0,199
380020,Three Heroes,Cats Who Play,Cats Who Play,29,569,236,71,163602,12463,114199,10413,2220,2510,214,157,231,235,499
11340,Larva Mortus,Meridian4,Meridian4,39,518,155,76,169809,12698,40466,6199,0,0,96,0,22,0,499
501830,The Orb Chambers II,"StarSystemStudios™, Jaryd Brad Spann",StarSystemStudios™,,29,26,0,168071,12632,145231,11743,770,1508,296,273,270,273,699
375910,Anno 2205,Blue Byte,Ubisoft,17,1716,1088,61,161368,12378,143990,11693,11172,3257,1755,591,962,457,3999
371310,Karos Returns,Galaxy Gate,RedFox Games,32,341,127,72,172539,12799,55858,7283,755,1044,732,10,17,10,0
435530,The Final Station,"Oleg Sergeev, Andrey Rumak, Do My Best",tinyBuild,57,2861,510,85,182966,13180,118916,10626,2234,1456,278,50,221,49,1499
575550,Hell Girls,SakuraGame,SakuraGame,78,2308,205,91,163106,12445,123881,10846,3972,1942,244,78,154,81,199
292230,Game Character Hub,Sebastien Bini,Degica,27,189,83,68,176263,12937,87883,9135,3851,3373,1046,189,31,104,1499
331440,bit Dungeon II,KintoGames,KintoGames,52,1484,307,83,179491,13054,125370,10911,1540,2133,248,18,129,30,399
389700,My Bones,GDNomad,GDNomad,9,150,142,25,171298,12753,162857,12435,0,0,269,0,241,0,199
421020,DiRT 4,Codemasters,Codemasters,23,2372,1174,65,187683,13349,169064,12670,29543,5297,1017,175,365,70,5999
329790,Krosmaster Arena,Ankama Studio,Ankama Games,20,181,106,63,182718,13171,103027,9891,0,0,128,0,52,0,0
274250,OlliOlli,"Roll7, General Arcade",Devolver Digital,45,588,154,82,189173,13402,98807,9686,1540,2133,117,54,24,95,1299
259680,Tales of Maj'Eyal,Netcore Games,Netcore Games,92,2421,109,95,189669,13419,151686,12001,5462,2277,2164,544,254,251,699
342580,12 Labours of Hercules,"Jetdogs Studios, Zoom Out Games",Jetdogs Studios,86,2266,150,93,176512,12946,148458,11873,1480,2050,360,5,274,9,299
346320,Streets of Chaos,SimProse Studios,SimProse Studios,3,26,48,38,174029,12854,139521,11510,0,0,199,0,210,0,99
416690,Oh...Sir! Prototype,Vile Monarch,Good Shepherd Entertainment,78,824,76,91,170057,12707,107496,10103,740,1449,14,4,7,4,0
531960,Bloody Walls,L. Stotch,L. Stotch,39,690,207,76,168071,12632,127108,10986,1465,1434,23,9,8,12,0
501300,What Remains of Edith Finch,Giant Sparrow,Annapurna Interactive,92,6209,276,95,171050,12744,131825,11188,8937,2913,160,153,134,115,1999
234490,Rush Bros.,XYLA Entertainment,Digital Tribe,17,560,345,65,174774,12882,117674,10571,740,1449,168,13,87,13,999
391780,Uebergame,Duion,Duion,9,242,230,51,177505,12982,91856,9339,0,0,14,0,4,0,0
513610,Madrobot X,NetoX,Sometimes You,,69,9,0,170057,12707,150444,11952,745,841,214,230,210,230,209
275200,Westerado: Double Barreled,Ostrich Banditos,Adult Swim Games,78,1020,100,91,180732,13100,108985,10173,1451,2009,185,4,102,6,1499
437570,GoNNER,Art in Heart,Raw Fury,62,607,92,88,184456,13234,68768,8081,1494,1462,227,235,84,443,999
115120,Iron Brigade,Double Fine Productions,Double Fine Productions,49,495,111,83,180732,13100,82422,8847,740,1449,445,2,130,2,1499
330350,Robotex,YFYX GAMES,YFYX GAMES,2,292,609,31,174277,12864,114695,10436,0,0,162,0,136,0,499
258890,Type:Rider,Ex Nihilo,Plug In Digital,45,1093,275,82,183959,13216,84904,8979,740,1449,179,1,137,1,499
412830,STEINS;GATE,MAGES. Inc.,MAGES. Inc.,97,4081,95,97,173781,12845,122391,10780,10179,3109,604,224,129,62,3499
608560,Last Tale,"YarGri, EHTechnology","YarGri, EHTechnology",41,147,42,83,171795,12772,162113,12407,0,0,270,0,271,0,99
42670,Singularity,Raven Software,Activision,82,2345,190,92,180980,13108,123881,10846,1494,1462,446,3077,337,3110,2999
235620,Small World 2,Days of Wonder,"Days of Wonder, Asmodee Digital",37,490,157,75,185201,13260,126860,10975,993,971,476,153,85,221,999
214730,Space Rangers HD: A War Apart,"SNK Games, Elemental Games, Katauri Interactive",1C Company,92,2948,145,94,182470,13162,142997,11652,6703,2523,2064,441,440,171,1499
326480,If My Heart Had Wings,MoeNovel,MoeNovel,82,2273,191,92,164595,12501,95828,9539,3724,1880,754,411,196,479,1499
258010,Ring Runner: Flight of the Sages,Triple.B.Titles,Triple.B.Titles,57,574,102,86,154665,12118,82173,8834,755,1044,238,511,79,511,499
31410,Zombie Driver,,,,0,0,0,193145,13542,160375,12340,0,0,189,0,77,0,0
375960,Pro Evolution Soccer 2016,Konami Digital Entertainment,Konami Digital Entertainment,11,1790,1491,53,171546,12762,167823,12623,9930,3071,10602,332,3141,241,1999
382110,Virtual Desktop,Guy Godin,Guy Godin,27,578,254,69,171050,12744,165836,12548,16385,3945,1271,126,213,38,1499
545650,High Profits,Double Coconut,Double Coconut,6,407,491,45,175022,12891,154168,12099,2731,1610,1168,22,47,29,0
545320,CountDown,StarSystemStudios™,StarSystemStudios™,,19,23,0,157147,12215,142748,11642,770,1508,214,241,210,241,149
377330,Close Your Eyes [Old Version],Yai Gameworks,Yai Gameworks,68,585,79,88,176015,12927,68519,8066,0,0,71,0,34,0,0
294020,Merchants of Kaidan,Forever Entertainment S. A.,Forever Entertainment S. A.,23,259,132,60,163106,12445,107992,10127,740,1449,382,124,373,124,1499
223870,Ys I & II Chronicles+,Nihon Falcom,XSEED Games,71,971,119,88,169809,12698,52382,7053,747,1034,332,89,143,89,1499
299500,International Snooker,Big Head Games,KISS ltd,14,247,175,62,166085,12558,31032,5429,1241,1085,800,46,123,65,1299
420530,OneShot,Little Cat Feet,Degica,99,7152,118,98,178249,13009,131825,11188,7199,2615,354,303,261,208,999
508530,HackyZack,Spaceboy Games,Humble Bundle,30,75,30,100,184208,13225,40714,6218,15640,3854,228,279,214,288,999
420740,The Deed,"Pilgrim Adventures, GrabTheGames Studios","GrabTheGames, WhisperGames",78,1220,111,92,176263,12937,113702,10391,3724,1880,279,109,171,140,99
365310,Organ Biker,Screeching Wizard,Screeching Wizard,9,31,30,45,156154,12177,151438,11991,0,0,220,0,210,0,99
415270,Star Crusade CCG,"ZiMAD, Inc.","ZiMAD, Inc.",49,1436,325,81,169312,12679,94835,9490,2265,1809,476,1194,58,1234,0
596690,REVENGE: First Blood,Vyacheslav Shilikhin,Vyacheslav Shilikhin,32,24,9,73,174277,12864,167326,12604,0,0,275,0,271,0,50
223810,Ys I & II Chronicles+,Nihon Falcom,XSEED Games,71,971,119,88,169809,12698,107496,10103,1490,1189,322,345,191,529,1499
252350,Double Dragon: Neon,"WayForward, Abstraction Games","Midnight City, Majesco Entertainment",39,1433,432,77,175270,12900,126115,10943,1738,1284,262,87,132,157,999
280220,Creeper World 3: Arc Eternal,Knuckle Cracker,Knuckle Cracker,95,2055,73,96,183463,13198,160623,12349,7944,2746,2098,382,743,92,1499
283230,Spoiler Alert,MEGAFUZZ,tinyBuild,35,801,270,73,160623,12349,92104,9352,733,1014,183,16,182,16,299
407900,Princess Remedy in a World of Hurt,"Ludosity, Remar Games",Ludosity,97,2032,44,97,171298,12753,75470,8466,1490,1189,70,68,43,112,0
